ab;desde,a partir de,de... en adelante;OTHER;1. Die Fahrt kostet ab Hamburg 200 Euro. 2. Ab nächster Woche bleibt unser Geschäft samstags geschlossen. 3. Mein Bruder besucht uns ab und zu.
ganz;todo, entero,completo,en buenas condiciones, intacto,sólo,totalmente, completamente,del todo, por completo,bastante,muy;OTHER;1. Ich habe den ganzen Tag noch nichts gegessen.  2. Den Zahnarzttermin habe ich ganz vergessen. 3. Ich finde Janis ganz nett. 4. Am Montag ist hier Ruhetag. Das weiß ich ganz sicher. 5. Gott sei Dank ist meine Brille noch ganz.
gar;incluso,por lo demás;OTHER;1. Die Kartoffeln sind noch nicht gar. 2. Du räumst nie dein Zimmer auf. – Das ist gar nicht wahr. 
geehrt ;estimado;OTHER;Sehr geehrte Damen und Herren, ...
geeignet sein;"";OTHER;Dieses Spiel ist nicht für sehr kleine Kinder geeignet.
gegen;en contra de, contra,contrario a,contra,hacia,en comparación con,contra, por,sobre, a eso de,alrededor de, más o menos;OTHER;1. Ich bin gegen einen Baum gefahren. 2. Hier dürfen Sie nicht rauchen. Das ist gegen die Vorschrift. 3. Haben Sie ein Mittel gegen Grippe? 4. Wir liefern nur gegen bar. 5. Ich bin gegen 14 Uhr wieder da. 6. Ich bin gegen diesen Vorschlag. 7. Wer spielt gegen wen?
gegenüber;frente a, enfrente de,frente a,por lo que respecta a,delante de,ante,de cara a,en comparación con,enfrente;OTHER;1. Das Geschäft liegt direkt gegenüber der Post.2. Mir gegenüber war der Polizist sehr freundlich.
gelb;amarillo;OTHER;1. Deine gelbe Jacke gefällt mir. 2. Die Ampel zeigt Gelb. 3. Die Blätter werden schon gelb.
gemeinsam;común,conjunto,en común,juntos;OTHER;1. Du musst die Wohnung renovieren? Ich helfe dir. Wir können das gemeinsam machen. 2. Wir haben die Garage gemeinsam mit dem Nachbarn.
gemütlich;agradable,acogedor,cómodo,lento, tranquilo,bonachón,a gusto;OTHER;1. Wir haben eine sehr gemütliche Wohnung. 2. Es ist sehr gemütlich bei dir.
genau;exacto,justo,mero Mex,escrupuloso,esmerado,detallado,exactamente,precisamente,en punto;OTHER;1. Haben Sie die genaue Zeit? 2. Sind Sie sicher, dass heute Ruhetag ist? – Ja, das weiß ich genau. 3. Die Uhr geht genau. 4. Es ist genau acht Uhr.
gerade;recto,derecho,sincero, franco,par,ahora mismo,justo,precisamente;OTHER;1. Das Bild hängt nicht gerade. 2. Kannst du später noch mal anrufen? Wir sind gerade beim Essen.
gerecht;justo,merecido,justificado, fundado;OTHER;Andere bekommen für diese Arbeit mehr Lohn. Das finde ich nicht gerecht.
gesamt-/Gesamt- ;"";OTHER;1. Die gesamte Bevölkerung ist dagegen. 2. z. B. Gesamtgewicht, Gesamtsumme
geschieden ;"";OTHER;Ich bin seit drei Jahren geschieden.
gespannt;curioso por,atento,tenso;OTHER;Ich bin gespannt, wer bei diesem Spiel gewinnt.
gestern;ayer;OTHER;Ich bin erst gestern zurückgekommen.
getrennt leben ;"";OTHER;Ich lebe getrennt von meiner Frau. 
gewöhnlich;habitual,acostumbrado,corriente,común,ordinario,vulgar,normalmente;OTHER;Um die Zeit ist mein Onkel gewöhnlich zu Hause.
gewohnt;habituado, acostumbrado,familiar;OTHER;Ich bin gewohnt, früh ins Bett zu gehen.
glatt;plano,liso,suave,raso,resbaladizo,perfecto,sin problemas,claro,rotundo,empalagoso,escurridizo,sin obstáculos,rotundamente,sencillamente;OTHER;Fahr vorsichtig! Es ist glatt.
gleich;igual,idéntico,parecido, similar,ahora mismo, inmediatamente,pronto,justo, directamente,igual a;OTHER;1. Ich komme gleich. 2. Wir sind gleich alt. 3. Es ist mir ganz gleich, was Sie von mir denken. 4. Mein Nachbar ist immer gleich beleidigt. 5. Wir sind am gleichen Tag geboren.
gleichzeitig;simultáneo,al mismo tiempo,simultáneamente;OTHER;Ich kann nicht alles gleichzeitig machen.
glücklich;dichoso, afortunado,feliz,felizmente, bien,felizmente;OTHER;1. Meine Schwester hat geheiratet und ist sehr glücklich. 2. Ich wünsche Ihnen ein glückliches neues Jahr. 3. Ich bin glücklich verheiratet.
gratis;gratis,de coca Méx: fam,kostenlos;OTHER;Diese Reparatur kostet Sie gar nichts, wir machen das gratis für Sie.
grau;gris,monótono,incierto;OTHER;1. Ich habe mir einen grauen Anzug gekauft. 2. Der Himmel ist heute ganz grau. 3. Ich bekomme schon die ersten grauen Haare. 
grün;verde,inmaduro,novato,bisoño;OTHER;1. Gefällt dir dieser grüne Pullover? 2. Die Bäume werden schon grün. 3. Die äpfel sind noch ganz grün.
gründlich;cuidadoso,concienzudo,detenido,minucioso,amplio,con cuidado,con detenimiento,a conciencia,en profundidad,a fondo;OTHER;1. Sie müssen die Wohnung gründlich reinigen, bevor Sie ausziehen. 2. Waschen Sie sich gründlich die Hände.
halb;medio,a medias, medio;OTHER;1. Treffen wir uns um halb neun? 2. Bei dieser Firma habe ich ein halbes Jahr gearbeitet. 3. Ich gebe Ihnen die Tomaten zum halben Preis. 4. Die Flasche ist ja noch halb voll.
hallo;¡hola!,¡oiga!, ¡eh!;OTHER;1. Hallo? Ist dort Schulz? – Nein, hier ist Meier. 2. Hallo Inge! Wie geht’s?
halt;pues,¡alto!,¡basta!;OTHER;1. Halt! Stehen bleiben! 2. Es gibt leider keine Karten mehr. – Schade. Da kann man nichts machen. Das ist halt so.
hart;duro,firme,sólido,estable,gordo fam,resistente,difícil,encarnizado,fuerte,ímprobo,insensible,severo,riguroso,violento,muy cerca de,rayando en;OTHER;1. Das Bett im Hotel war mir zu hart. 2. Die Brötchen sind ja ganz hart. 3. Ich habe eine harte Woche vor mir. Ich muss jeden Tag überstunden machen. 4. Wir haben hart gearbeitet, um die Wohnung zu bezahlen.
hässlich;feo,macaco Cuba, Chil,malo,feo, malo,desagradable;OTHER;1. Das ist aber eine hässliche Lampe! 2. Dieses Kleid finde ich hässlich.
häufig;frecuente,repetido,a menudo,con frecuencia;OTHER;Haben Sie häufig Kopfschmerzen? Dann sollten Sie nicht so lange am Computer sitzen.
heimlich ;secreto,clandestino,furtivo,en secreto, a escondidas;OTHER;Gestern habe ich gehört, dass mein Sohn heimlich raucht.
heiß;caliente,caluroso,cálido,encarnizado,violento, fuerte,ardiente,delicado,en celo,de putamadre argot;OTHER;1. Für die Jahreszeit ist es zu heiß. 2. Ich mache dir einen heißen Tee.
her;hacia aquí [oder acá],hace;OTHER;Wir haben uns lange nicht gesehen. – Ja, das ist wirklich lange her.
herzlich;afectuoso, cariñoso,cordial,de todo corazón;OTHER;Herzlichen Glückwunsch!
heute;hoy,hoy (en) día;OTHER;1. Heute kann ich etwas früher nach Hause gehen. 2. Ab heute bleibt unser Büro nachmittags geschlossen. 3. Frau Müller kommt heute in acht Tagen zurück. 4. Arbeiter verdienen heute oft mehr als Angestellte.
hinter/hinter-;"";OTHER;1. Hinter dem Haus haben wir einen Garten 2. Fahren Sie Ihren Wagen bitte hinter das Haus. 3. Auf den hinteren Plätzen kann man nicht sehr viel sehen.
hinweisen;indicar,advertir;OTHER;Wir möchten Sie darauf hinweisen, dass das Rauchen am Bahnsteig nicht erlaubt ist.
hoch;alto,agudo,elevado,avanzado,fuerte,grande,(hacia) arriba,en [oder a] lo alto,muy, mucho,altamente,sumamente;OTHER;1. Der Berg ist fast 3000 m hoch. 2. Das Hotel liegt hoch über dem See. 3. Die Benzinpreise sind sehr hoch.
hübsch;guapo,bonito,mono,bastante;OTHER;1. Wir haben eine hübsche Wohnung gefunden. 2. Dietmars neue Freundin ist sehr hübsch.
 ideal;ideal,ideell,geistig,Ideal nt,(Traum)ziel nt,Wunschtraum m,Ideale nt pl,Überzeugungen f pl,genial;OTHER;Eine Wohnung mit Garten wäre für uns ideal.
in;en,dentro de,en, durante,dentro de, en,a,in;OTHER;1. Ich wohne in Frankfurt. 2. Meine Wohnung ist im dritten Stock. 3 Wollen wir heute ins Einkaufszentrum gehen? 4. Rufen Sie bitte in fünf Minuten noch einmal an. 5. Im Mai war ich in Urlaub. 6. Wir sind in einer schwierigen Lage. 7. Meine Tochter kommt nächstes Jahr ins Gymnasium.
inklusive;inclusive, incluido;OTHER;Der Zimmerpreis ist inklusive Frühstück.
inner-;"";OTHER;Wir müssen Sie untersuchen. Es kann sein, dass Sie innere Verletzungen haben.
innerhalb;dentro de,dentro de, en el plazo de,dentro;OTHER;1. Diese Fahrkarte gilt nur innerhalb der Stadt. 2. Nach dem Umzug müssen Sie sich innerhalb von 14 Tagen ummelden.
international;internacional;OTHER;1. Die Teilnehmenden in unserem Kurs sind ganz international: Silvana kommt aus Italien, Conchi aus Spanien, Yin aus China ... 2. Der Professor war international bekannt.
irgendein;"";OTHER;Was für einen Saft möchten Sie? – Ganz egal, irgendeinen.
ja;sí,ha;OTHER;1. Sind Sie verheiratet? – Ja. 2. Hallo? – Ja, bitte? Wer spricht denn da? 3. Denk bitte daran, die Tür abzuschließen. – Ja, ja, mach ́ ich. 4. Heute Morgen um fünf hat es geschneit. – Ja, wirklich? 5. Ich würde ja gern kommen, aber es geht wirklich nicht. 6. Du weißt ja, dass ich kein Bier trinke. Gib mir bitte einen Tee. 7. Du bist hier in Berlin? – Das ist ja eine überraschung. 9. Sage das ja nicht meinem Mann!
je;alguna vez,cada,por,cuanto,hihi!,hehe!;OTHER;1. Die Pullover kosten je nach Qualität zwischen 40 und 60 Euro. 2. Fahren Sie im Juni oder im Juli? – Je nachdem, wann mein Mann Urlaub bekommt. 
je ... desto ... ;"";OTHER;3. Je länger ich Deutsch lerne, desto besser kann ich verstehen.
jedes Mal;"";OTHER;Inge erzählt die Geschichte jedes Mal anders.
jemand;alguien,nadie;OTHER;1. Hat jemand einen Kuli für mich? 2. Kennst du jemand, der mir ein Fahrrad leihen kann?
jetzt;ahora,en este momento;OTHER;1. Ich muss jetzt gehen. 2. Bis jetzt hat alles gut geklappt. 3. Ab jetzt werde ich wieder öfter ins Fitness-Studio gehen. 4. Ich habe jetzt schon dreimal bei meinem Bruder angerufen. Aber er ist nie da. 5. über viele Dinge denke ich jetzt anders als früher.
jeweils;cada vez;OTHER;Der Kurs findet jeweils montags und donnerstags um 18 Uhr statt.
kaputtgehen;estropearse, romperse por,arruinarse, destruirse por,marchitarse por,quebrar,destrozarse;OTHER;1. Pass bitte mit diesem Glas auf. Es geht leicht kaputt. 2. Der Fernseher ist gestern kaputtgegangen.
kaputtmachen ;romper, destrozar,arruinar,destrozar;OTHER;Wer hat die Lampe kaputtgemacht?
kein-;"";OTHER;1. Ich habe leider heute keine Zeit. 2. Jetzt habe ich noch keinen Hunger. 3. Ich habe keine Kinder. 4. Was für ein Auto haben Sie? – Ich habe keins. 
klar;claro,comprensible,evidente,despejado,transparente,diáfano,nítido,neto,obvio,lúcido,listo;OTHER;1. Sie müssen noch mehr Deutsch lernen. – Ja, das ist mir klar. 2. Kommst du mit? – Klar! 3. Ich komme zu deinem Geburtstag, das ist doch klar. 4. Leider haben wir bei der Bahn keine klare Auskunft bekommen.
klasse ;estupendo, cojonudo vulg;OTHER;Ich finde unseren Lehrer klasse.
knapp;escaso,limitado,justo, ceñido,poco menos de,conciso,apenas,(muy) justo;OTHER;1. Mach schnell. Die Zeit ist knapp. 2. Unser Geld wird knapp. Wir müssen sparen. 3. Die Fahrt war kurz. Nur knapp eine Stunde. 4. Die Wohnung hat nur knapp 30 m2. 5. Der Tisch hat nur knapp 50 Euro gekostet.
komplett;completo,por completo;OTHER;1. Ich habe den Termin komplett vergessen. 2. Die Wohnung ist jetzt komplett eingerichtet.
kompliziert ;complicado,complejo;OTHER;Die deutsche Sprache finde ich sehr kompliziert.
kostenlos;gratuito,gratis;OTHER;Diese Zeitschrift kostet nichts. Sie ist kostenlos.
kräftig;fuerte,garrudo Mex,robusto,vivo,sustancioso,mucho;OTHER;1. Mein Sohn ist kräftig. Er macht viel Sport und isst viel. 2. Die Suppe musst du kräftig würzen. 
krank;enfermo de;OTHER;1. Ich war zwei Wochen krank. 2. Ich muss mich um meine kranke Großmutter kümmern.
krankmelden,;"";OTHER;1. Er hat sich für heute krankgemeldet. 2. Ich melde meinen Mann krank.
Kriminal-;"";OTHER;-------------
kühl;fresco,frío;OTHER;Es ist kühl draußen. Zieh dir eine Jacke an.
kurz;corto, breve,corto;OTHER;1. Ricardo hat kurze Haare. 2. Kann ich Sie kurz sprechen? 3. Kurz vor 8 Uhr hat das Telefon geklingelt. 4. Mein Mann ist kurz nach mir gekommen. 5. Ich bin vor Kurzem nach München gezogen. 6. Ich wohne seit Kurzem in München. 7. Ich habe das Kleid kürzer machen lassen.
lang;largo,alto,durante,por;OTHER;1. Der Teppich ist 3 m lang und 2 m breit. 2. Meine Schwester hat mir einen langen Brief geschrieben. 3. Die Hose ist zu lang. Können Sie sie kürzer machen?
lang(e);"";OTHER;1. Wie lange dauert die Fahrt von Hamburg nach Berlin? 2. Wie lange bist du schon in Deutschland? 3. Wartest du schon lange? 4. Wir sind noch lange nicht fertig mit der Arbeit. 5. Wir haben lange gefrühstückt. 6. Beim Arzt muss man oft lange warten. 7. Ich komme gleich. Es dauert nicht lange.
längst;hace tiempo,ni mucho menos;OTHER;Wann reparierst du die Heizung? – Die habe ich schon längst repariert.
langsam;lento,paulatino,despacio,paulatinamente, poco a poco;OTHER;1. Könnten Sie bitte etwas langsamer sprechen? 2. Es wird langsam kalt. Es wird Herbst. 
laut;alto,fuerte,ruidoso,según, conforme a,de acuerdo con;OTHER;1. Lass uns gehen. Hier ist es mir zu laut. 2. Können Sie bitte etwas lauter sprechen?
leer;vacío,no amueblado,despoblado,en blanco,vano,inexpresivo,lesen,deuten;OTHER;1. Das Restaurant war fast leer. 2. Die Kanne ist fast leer. Ich mache uns neuen Tee.
leicht;ligero, liviano,fácil, sencillo,leve, ligero,con facilidad,fácil,sencillo,poco;OTHER;1. Der Koffer ist ganz leicht. Ich kann ihn allein tragen. 2. Es ist nicht leicht, Deutsch zu lernen.
leise;silencioso,quedo,bajo,ligero,leve,vago,sin (hacer) ruido,en voz baja,con suavidad;OTHER;1. Seid leise. Die anderen schlafen schon.2. Könntest du das Radio bitte etwas leiser stellen?
lieb;querido,amable,simpático,bueno,agradable;OTHER;1. Wir haben aus Liebe geheiratet. 2. Für mich ist das Wichtigste die Liebe zu meiner Familie und zu meinen Kindern. 3. Die Kinder haben die Geschenke mit viel Liebe gemacht.
Lieblings-;"";OTHER;Zu deinem Geburtstag singen wir dir ein Lied.
links;a la izquierda,a la izquierda de;OTHER;1. An der Kreuzung müssen Sie nach links abbiegen.2. Gehen Sie die nächste Straße links.
link-;"";OTHER;1. Er hat sich das linke Bein gebrochen. 2. Das Haus ist auf der linken Seite.
locker;flojo,suelto,esponjoso,mullido,relajado,libertino;OTHER;Lassen Sie bitte die Arme ganz locker und atmen Sie tief ein.
lustig;alegre,divertido, cómico;OTHER;1. Ich habe einen lustigen Film gesehen. 2. Mir ist heute etwas Lustiges passiert.
mal ;por,una vez,antes,alguna vez, un día,Schaden m,Unrecht nt,Böse nt,Übel nt,Nachteil m,Krankheit f,Unglück nt,schlecht,böse,falsch;OTHER;(siehe einmal)
man;se,uno m,una f;OTHER;1. Wie schreibt man das? 2. Hier darf man nicht parken.
manch-;"";OTHER;1. Manche Nachbarn sind unfreundlich. 2. An manchen Tagen ist das Zugfahren billiger.
maximal;máximo,como máximo, a lo sumo;OTHER;1. Wie lange braucht ein Brief? – Maximal zwei Tage.2. Wie schwer darf der Brief sein? – Maximal 20 g.
mehrere;varios,diferentes;OTHER;1. Ich habe mehrere Leute gefragt. Aber niemand konnte mir helfen. 2. Viele Wörter haben mehrere Bedeutungen.
meistens (meist);"";OTHER;1. Meistens trinke ich zum Frühstück nur einen Kaffee.2. Seid ihr am Wochenende zu Hause? – Ja, meistens.
mit;con,a, con,en,con, de,con, a;OTHER;1. Ich gehe heute Abend mit Maria aus. 2. Wir suchen eine Dreizimmerwohnung mit Küche und Bad. 3. Ich hätte gern einen Tee mit Zitrone. 4. Mit meiner Mutter sind wir acht Personen. 5. Ich bin mit dem Fahrrad gekommen.
miteinander;el uno con el otro,juntos;OTHER;Sprechen Sie bitte miteinander.
mitten;"";OTHER;Wir haben eine Wohnung mitten in der Stadt. Das Flugzeug hatte Verspätung. Wir sind erst mitten in der Nacht angekommen.
modern;pudrirse, descomponerse,moderno;OTHER;Die Wohnung ist modern eingerichtet. Das Stadtzentrum von Frankfurt ist ganz modern.
möglichst;a ser posible, si es posible;OTHER;Sagen Sie mir bitte möglichst bald, ob Ihnen der Termin passt. Wir suchen eine Wohnung, möglichst im Erdgeschoss.
mündlich;oral,verbalmente;OTHER;Die mündliche Prüfung ist erst nächste Woche.
nach;hacia, a,a,con destino a, para,después de,y,según, conforme a;OTHER;1. Ich fahre morgen nach Hamburg. 2. Ich muss jetzt nach Hause. 3. Wir treffen uns nach dem Essen. 4. Es ist schon nach acht. Wir müssen
nah(e);"";OTHER;Wie weit ist es zum Bahnhof? – Das ist ganz nah, nur zwei Minuten von hier.
nass;mojado,calado,empapado,húmedo;OTHER;1. Es hat schrecklich geregnet. Ich bin ganz nass geworden.2. Geh nicht mit den nassen Schuhen ins Wohnzimmer.
natürlich;natural,natural, lógico,naturalmente, por supuesto;OTHER;1. Natürlich helfen wir dir. 2. Kommst du auch wirklich zu meinerParty? – Natürlich.
neblig;"";OTHER;Fahr vorsichtig! Es ist neblig.
neben;junto a, al lado de,en comparación con, al lado de,además de,al lado de;OTHER;1. Neben mir ist noch ein Platz frei. 2. Darf ich mich neben dich setzen? 3. Die Apotheke ist gleich links neben der Post.
negativ;negativo;OTHER;Du solltest nicht alles negativ sehen.
nein;no;OTHER;1. Noch ein Bier? – Nein, danke. 2. Kommst du auch mit nach München? – Nein, ich habe keine Zeit.
netto;neto;OTHER;Mein Bruder verdient netto 1.200 Euro.
neu;nuevo,recién,de nuevo;OTHER;1. Mein Wagen ist noch ganz neu. 2. Wir haben eine neue Wohnung. 3. Man darf hier nicht mehr rauchen? Das ist mir ganz neu. 
nicht;no,verdad;OTHER;1. Zigarette? - Danke, ich rauche nicht. 2. Wie geht es dir? – Nicht so gut. 3. Das Essen in der Kantine ist gar nicht schlecht. 4. Du kommst immer zu spät! – Das stimmt nicht.
nichts;nada;OTHER;1. Ich habe noch nichts gegessen. 2. Ich weiß auch nichts Genaues. 3. Ich habe nichts zum Schreiben dabei. 4. Entschuldigung! – Das macht nichts.
niemand;nadie;OTHER;Ich habe geklingelt. Aber es war niemand zu Hause.
noch;aún, todavía,otro, más;OTHER;1. Mein Bruder geht noch zur Schule. 2. Bist du fertig. – Nein, noch nicht ganz. 3. Haben Sie noch einen Wunsch? – Ja, bitte noch ein Bier. 4. Sonst noch etwas? – Nein, danke. 5. Ich komme später. Ich muss erst noch einkaufen. 6. Meine Freundin studiert, und abends arbeitet sie noch als Kellnerin. 7. Es ist nicht mehr viel Zeit. Nur noch fünf Minuten. 8. Ich habe nur noch 20 Euro. 9. Ist das Essen schon fertig. – Nein, esdauert noch ein paar Minuten. 10. Ist Amadeo schon da? – Vielleicht kommt er noch.
nochmal;"";OTHER;1. Vielen Dank nochmal. 2. Bitte sagen Sie das nochmal.
normal;normal,corriente,normalmente,regelrecht,vorschriftsmäßig,≈ Pädagogische Hochschule f,Normale f;OTHER;Fehler zu machen ist doch ganz normal.
nördlich;del norte, septentrional,al norte de;OTHER;Mein Dorf liegt nördlich von Köln.
notieren;cotizar,anotar, apuntar;OTHER;Ich habe mir den Termin notiert.
nötig;necesario, preciso;OTHER;1. Wenn es nötig ist, nehmen Sie noch eine Tablette.2. Kann ich Ihnen helfen? – Danke, nicht nötig.
nun;ahora,entretanto,pues, bueno,pues bien;OTHER;1. Schade, dass du arbeiten musst. – Das ist nun mal so.2. Was ist jetzt? Kommst du nun endlich?
nur;sólo, solamente,nomás Arg, Mex, Ven;OTHER;1. Im Kaufhaus gibt's T-Shirts für nur fünf Euro.2. Ich habe keinen Hunger. Ich möchte nur etwas trinken. 3. Ich habe nur heute Abend Zeit. 4. Kannst du mir Geld leihen? Tut mir leid. Ich habe nur fünf Euro dabei. 
ob;si,lo mismo da que +subj;OTHER;1. Ich weiß noch nicht, ob ich kommen kann.2. Ob dieser Bus zum Bahnhof fährt, weiß ich nicht.
oben;arriba,en la superficie;OTHER;1. Wir wohnen oben im 4. Stock. 2. Die Butter liegt im Kühlschrank ganz oben.
oder;o,u,ó,si no;OTHER;1. Möchten Sie Kaffee oder Tee? 2. Was möchtest du essen? – Ich weiß nicht, entweder eine Suppe oder einen Salat?
öffentlich;público,en público;OTHER;1. In der Stadt fahre ich immer mit öffentlichen Verkehrsmitteln. 2. In öffentlichen Gebäuden darf man nicht rauchen.
oft/öfter;"";OTHER;1. Ich treffe mich oft mit meiner Freundin. 2. In letzter Zeit muss ich öfter überstunden machen.
ohne;sin,sin contar, excepto;OTHER;1. Bitte eine Pizza ohne Zwiebeln. 2. Ohne Auto ist es schwer, zur Arbeit zu kommen. 3. Mein Sohn ist einfach mit dem Auto weggefahren, ohne mich zu fragen. 4. In diesem Haus kann man nichts machen, ohne dass die Nachbarn darüber reden.
okay;"";OTHER;1. Kannst du mich um 8 Uhr vom Bahnhof abholen? – Okay, mach ́ ich. 2. Es tut mir leid, dass ich dich geweckt habe. – Das ist schon okay. Kein Problem.
öko- (ökologisch) ;"";OTHER;z. B. ökoladen, ökostrom, ökologischer Anbau
online;en línea;OTHER;Ich kaufe jetzt viele Sachen online. Das ist oft billiger.
ordentlich;ordenado,ordinario,numerario,respetable,bueno,bastante bueno, aceptable,ordenadamente,como es debido,bastante,mucho;OTHER;1. Mein Bruder ist ein sehr ordentlicher Mensch. 2. Auf seinem Schreibtisch sieht es immer sehr ordentlich aus.
östlich;del este, oriental,al este de;OTHER;Der Stadtteil liegt östlich vom Zentrum.
(ein) paar;"";OTHER;1. Ich komme gleich. Es dauert nur ein paar Minuten.2. Wir fahren mit ein paar Freunden in Urlaub.
passiv ;pasivo;OTHER;Man sollte im Kurs nicht passiv sein, sondern mitdiskutieren.
per;por;OTHER;Wie kann ich mich für den Kurs anmelden? – Per Fax oder E-Mail.
perfekt ;perfecto,arreglado;OTHER;Die Reiseorganisation war perfekt.
plötzlich;súbito, repentino,de repente;OTHER;Es war zuerst so schön. Plötzlich hat es angefangen zu regnen.
positiv;positivo;OTHER;1. Wir haben eine positive Nachricht für Sie. Sie bekommen die Stelle.2. Man muss positiv denken.
preiswert;de buen precio,barato,a buen precio;OTHER;Die Jacke ist sehr preiswert.
prima;estupendo, genial,muy bien,Kusine f,Cousine f,Prämie f,Zulage f,Zuschlag m,oberste Saite f,Prim f;OTHER;Mit meinem Bruder verstehe ich mich prima.
privat;privado,privado, particular,en privado;OTHER;1. Hier meine Nummer im Büro und meine Privatnummer.2. über meine Probleme möchte ich nicht sprechen. Das ist privat.3. Ich treffe meine Kollegen auch privat.
pro;por,Pro nt,für +akk,pro +akk;OTHER;Eintritt pro Person: zwei Euro.
Prost;"";OTHER;Wir trinken auf Ihre Gesundheit! Prost!
rechtlich ;legal,jurídico;OTHER;Wir beraten Sie in rechtlichen Fragen.
recht;exacto, justo,adecuado,oportuno,verdadero,correcto,muy,bastante,bien;OTHER;1. Ist es Ihnen recht, wenn ich morgen vorbeikomme?2. Da haben Sie recht. 3. Da muss ich Ihnen recht geben.
rechts;(a) la derecha,a la derecha;OTHER;1. An der nächsten Kreuzung müssen Sie rechts abbiegen.2. Das Wohnungsamt ist hier rechts.
recht-;"";OTHER;Ich habe mir den rechten Arm gebrochen.
