ab;desde,a partir de,de... en adelante;OTHER;1. Die Fahrt kostet ab Hamburg 200 Euro. 2. Ab nächster Woche bleibt unser Geschäft samstags geschlossen. 3. Mein Bruder besucht uns ab und zu.
rechtzeitig;puntual,a tiempo,con (la debida) antelación;OTHER;Bitte weck mich rechtzeitig. Ich muss pünktlich sein.
regelmäßig;regular,con regularidad, regularmente;OTHER;Sie müssen die Tabletten regelmäßig nehmen.
regional;regional;OTHER;Du kannst mit einer Regionalbahn fahren. Das ist billiger.
reich;rico en,suntuoso, lujoso,grande,abundante,amplio;OTHER;1. Der Onkel von meinem Freund ist reich.2. Meine Schwester hat einen reichen Mann geheiratet.
reif ;maduro;OTHER;Die Banane kannst du nicht essen. Sie ist noch nicht reif.
rein;puro,verdadero,limpio,neto,netamente,puramente,absolutamente,adentro, hacia dentro;OTHER;1. Der Pullover ist aus reiner Wolle. 2. Es war reiner Zufall, dass ich die Uhr wiedergefunden habe.
richtig;correcto,justo,exacto,apropiado,oportuno,verdadero,auténtico,bien,efectivamente,verdaderamente,como es debido,en toda regla,por completo;OTHER;1. Was Sie da sagen, ist richtig. 2. Geht Ihre Uhr richtig? 3. Die Hose hat nicht die richtige Größe. 4. Welche Antwort ist richtig?
riesig;gigante, gigantesco,enormemente;OTHER;1. Die Stadt ist riesig. 2. Ich habe mich über das Geschenk riesig gefreut.
rot ;rojo,socialista;OTHER;Auf der Rückfahrt besuche ich meine Eltern.
rücken;hacer sitio, correrse,acercarse a,mover hacia,correr hacia,apartar de,acercar a;OTHER;Ich brauche nicht viel. Ich nehme nur meinen Rucksack mit.
rund;redondo,regordete,redondeado,aproximado,aproximadamente;OTHER;1. Wir haben für unser Wohnzimmer einen runden Tisch gekauft. 2. Bis Berlin sind es noch rund
sämtlich;todo;OTHER;Bringen Sie bitte sämtliche Unterlagen mit.
sauber;limpio,aseado,puro,esmerado,exacto,decente,íntegro,buen,bien de la cabeza,con limpieza,con esmero;OTHER;1. Bringen Sie mir bitte ein sauberes Glas! 2. Ich muss noch das Bad sauber machen.
schade;"";OTHER;1. Ich kann leider nicht mitkommen. – Das ist aber schade!2. Schade, dass du nicht mitkommen kannst.
schick;elegante,chic,paquete Arg;OTHER;Ich finde dein Kleid sehr schick.
schlecht;mal(o),malo, pasado,podrido,viciado,malo, bruto,malicioso,mal;OTHER;1. Das Wetter ist schlecht. 2. Du siehst aber schlecht aus?Bist du krank? 3. Es geht mir schlecht. Ich habe Fieber. 4. Ich habe zu viel gegessen. Jetzt ist mir schlecht. 5. Hier ist schlechte Luft. Mach bitte das Fenster auf. 6. Stell die Milch in den Kühlschrank.Sonst wird sie schlecht. 7. Die Bezahlung in dieser Firmaist schlecht. 8. Die Verbindung ist schlecht.Ich höre dich nicht gut. 9. Der Film war nicht schlecht. Er hat mir ganz gut gefallen.10. Mein Deutsch ist nicht schlecht, aber noch nicht perfekt.
schließlich;finalmente, después de todo,al fin y al cabo;OTHER;1. Ich musste lange warten. Aber schließlich habe ich den Job doch noch bekommen.2. Ich helfe dir natürlich. Du bist schließlich mein Freund.
schlimm;mal(o),terrible,grave,irritado,mal;OTHER;1. Die Wunde sieht schlimm aus. 2. Keine Angst. Das ist nicht so schlimm. 3. Ich hatte einen Unfall.– War es schlimm?
schnell;rápido,de prisa, rápidamente;OTHER;1. Warum fährst du so schnell? 2. Bitte sagen Sie mir so schnell wie möglich Bescheid. 3. Ich bin gleich fertig, ich muss nur noch schnell telefonieren.
schon;ya,(tan) sólo,de hecho,sí;OTHER;1. Ist das Essen schon fertig? 2. Mirko ist erst fünf.Aber er kann schon lesen. 3. Karl ist schon über 60. Aber er ist noch sehr fit. 4. Mach schon, ich kann nicht länger warten. 5. Keine Sorge. Es wird schon klappen. 6. Kommst du mit spazieren? – Ich hätte schon Lust, aber ich muss arbeiten. 7. Ich mag keine Kartoffeln. Und du?– Ich schon.
schön;hermoso, bonito,bien,bastante,de lo lindo;OTHER;1. Ich finde eure Wohnung sehr schön. 2. Es ist schön heute. 3. Wir wünschen Ihnen einenschönen Aufenthalt in Kiel. 4. Schöne Grüße von Herrn Meier. 5. Möchten Sie noch eine Tasse Kaffee?– Nein, danke schön. 6. Schön, dass du kommst. 7. Ich muss noch arbeiten.– Schön, dann bleiben wir zu Hause. 8. Noch einen schönen Abend.
aufschreiben ;anotar, apuntar,recetar;OTHER;Ich habe mir deine Telefonnummer aufgeschrieben.
schwanger ;embarazada;OTHER;Meine Cousine ist im dritten Monat schwanger.
schwarz ;negro,conservador,clandestino,desventurado,desafortunado,desdichado,lúgubre,macabro;OTHER;1. Ich mag die Farbe Schwarz. 2. Meine Freundin hat schwarze Haare.
schwer;pesado,grave,grande,severo,fuerte,pesado, duro,difícil,fuerte, pesado,muy,mucho;OTHER;1. Der Koffer ist viel zu schwer. 2. Die Prüfung war schwer. 3. Das ist eine schwere Arbeit. 4. Dieses Wort ist schwer zu erklären.
Schwieger-;"";OTHER;1. Wir besuchen morgen meine Schwiegereltern. 2. Mein Schwiegervater ist Lehrer. 3. Ich verstehe mich gut mit meiner Schwiegertochter.
seit;desde,desde hace,desde que;OTHER;1. Wir wohnen seit dem 1. März in Dortmund.2. Seit ich in Deutschland wohne, lerne ich Deutsch.
seitdem;desde entonces,desde que;OTHER;Ich bin vor zwei Jahren nach Deutschland gekommen. Seitdem lerne ich Deutsch.
selb-;"";OTHER;Ich habe am selben Tag Geburtstag wie du.
selbst;mismo,incluso, hasta;OTHER;Den Kuchen habe ich selbst gebacken.
selbstständig;independiente,por su propia cuenta, no asalariado,por sí solo,por su propia cuenta;OTHER;1. Jetzt bin ich angestellt. Früher war ich selbstständig. 2. Wir suchen eine Sekretärin, die selbstständig arbeiten kann.
selbstverständlich;evidente,obvio,por supuesto,desde luego;OTHER;Selbstverständlich sagen wir Ihnen sofort Bescheid.
selten ;raro,extraordinario,curioso,raras veces,raramente,extraordinariamente;OTHER;Ich gehe ganz selten ins Kino.
sicher;seguro,cierto,experto,fidedigno,fiable,seguro de sí,con aplomo,seguramente,con seguridad;OTHER;1. Dieses Auto ist besonders sicher. 2. Bist du sicher, dass die Bank heute geöffnet ist? 3. Das weiß ich ganz sicher. 4. Du bist jetzt sicher müde.
so;así, de esta manera,tan,tanto,semejante, tal,más o menos, aproximadamente,bueno,brr,unter +dat;OTHER;1. Wie macht man das? – So! 2. Sie müssen das so machen. Nicht so! 3. Sie sind auch hier! So ein Zufall! 4. Ich melde mich, so schnell ich kann. 5. Wann treffen wir uns? – So gegen 10 Uhr. Ist dir das recht? 6. Dauert es lange? – Eine Stunde oder so kann es schon dauern. 7. Ich hatte kein Geld dabei. Da haben sie mich so hineingelassen. 8. So, jetzt bin ich fertig. Was machen wir jetzt? 9. Fahren Sie bitte nicht so schnell! 10. So, das war’s / das wär’s! 11 Meine Frau ist so groß wie ich. 12. Die Tomaten sind im Moment nicht so teuer. 13. Was macht ihr denn so?
sobald;tan pronto como +subj,en cuanto +subj;OTHER;Sobald ich den Termin weiß, gebe ich Ihnen Bescheid.
sodass;de modo que,de manera que;OTHER;Der Zug hatte zwei Stunden Verspätung, sodass ich erst um 23 Uhr nach Hause kam.
solange;"";OTHER;Solange Sie Fieber haben, dürfen Sie auf keinen Fall arbeiten gehen.
solch- ;"";OTHER;Solche Schuhe finde ich toll.
sondern ;sino,separar de,apartar de;OTHER;Unser Besuch kommt nicht heute, sondern morgen.
sonstig;"";OTHER;Schau mal unter « Sonstiges ».
soviel ;por lo que,de acuerdo con lo que,por mucho que ( +subj ),por más que ( +subj );OTHER;Soviel ich weiß, hat dieses Restaurant heute Ruhetag.
so viel/so viel wie;"";OTHER;1. Ich verdiene nur halb so viel wie er. 2. Ich habe so viel gegessen. Jetzt ist mir schlecht.
sowohl ... als auch;"";OTHER;Sowohl Sie als auch Ihre Frau müssen unterschreiben.
spannend;cautivador,fascinante,muy interesante,de suspense;OTHER;Das Spiel war spannend bis zur letzten Minute.
spät;tardío,tarde;OTHER;1. Wie spät ist es? 2. Es ist schon spät, ich muss gehen. 3. Ich muss mich beeilen. Sonst komme ich zu spät. 4. Sonntags stehen wir immer spät auf. 5. Am späten Nachmittag ist der Verkehr besonders stark. 6. Können Sie später noch mal anrufen? 7. Was willst du denn später mal werden?
Speise-/-speise ;"";OTHER;--------------
Spezial-;"";OTHER;Ich brauche eine Spezialpflege für trockenes Haar.
spitz ;agudo, puntiagudo,afilado,delgado,agudo,mordaz, agudo,codicioso de,deseoso de;OTHER;Der Bleistift ist nicht spitz.
staatlich ;estatal, del Estado,gubernamental,nacional,público,por el Estado;OTHER;Für dieses Projekt gibt es staatliche Unterstützung.
ständig;continuo, permanente,fijo;OTHER;Ich habe schon ein paar Mal bei meiner Freundin angerufen. Es ist ständig besetzt.
stark;fuerte,robusto,garrudo Mex,grueso,considerable,potente,poderoso,de cristales gruesos,intenso,empedernido,grande,guay,tope,muy,mucho;OTHER;1. Der Kaffee ist sehr stark. 2. Am späten Nachmittag ist der Verkehr besonders stark. 3. Ich habe starke Kopfschmerzen. 4. Können Sie mir kein stärkeres Mittel verschreiben? 5. Es hat stark geregnet.
statt;en lugar de, en vez de;OTHER;Kann ich diese Woche statt Donnerstag am Freitag kommen?
stehen bleiben;"";OTHER;1. Bitte bleiben Sie stehen. 2. Meine Uhr ist stehen geblieben.
still;silencioso,tranquilo, quieto,quieto, tranquilo,taciturno, silencioso;OTHER;1. Sei doch mal einen Moment still! 2. Maria kann nicht still sitzen.
stolz;orgulloso de,orgulloso, altanero, soberbio,imponente, majestuoso,considerable;OTHER;1. Mein Sohn ist ganz stolz, dass er die Prüfung bestanden hat.2. Ich bin stolz auf dich. Das hast du sehr gut gemacht.
südlich ;del sur, meridional,al sur de;OTHER;Südwind, ... Mein Dorf liegt südlich von München.
süß;dulce,azucarado,fragante,suave, dulce,mono;OTHER;1. Ich esse gern süße Sachen. 2. Die kleine Eva ist aber wirklich süß.
technisch;técnico;OTHER;1. Es gab ein technisches Problem. 2. Mein Bruder ist technisch sehr interessiert.
teilweise;parcial,en parte, parcialmente;OTHER;1. War der Test schwierig? – Teilweise. 2. Kannst du mir den Satz erklären? Ich verstehe ihn nur teilweise.
tief;profundo, hondo,profundo,bajo,grave, profundo,intenso,profundamente,mucho, profundamente;OTHER;1. Vorsicht, Kinder! Das Wasser ist hier sehr tief. 2. Der Schrank ist drei Meter breit und 60 Zentimeter tief. 3. Bitte jetzt tief einatmen!
tödlich;mortal,a muerte, mortalmente;OTHER;Mein Kollege hatte einen tödlichen Unfall.
toll;increíble,fantástico, genial,achalay Arg, Peru,achachay Col, Ecua,piocha Mex,terrible;OTHER;1. Ich habe mir ein tolles Kleid gekauft. 2. Unser Urlaub war toll.
total ;total, absoluto,completo, verdadero,por completo,total,vollständig,spitze,super,(Gesamt)summe f,Gesamtheit f,also,kurz und gut,sowieso,letztendlich;OTHER;Der Film war total langweilig.
traurig;triste, afligido,agüitado Mex,achucutado Col,triste, doloroso,deplorable, miserable;OTHER;1. Ich bin traurig. Ich darf nicht mitfahren. 2. Das war ein sehr trauriger Film.
trotz;a pesar de, pese a;OTHER;Trotz Grippe bin ich zur Arbeit gegangen.
üben;practicar,entrenarse,ensayar,ejercitar;OTHER;Ich kann noch nicht so gut Deutsch sprechen. Ich muss mehr üben.
über;sobre, (por) encima de,en, sobre,al otro lado de,más allá de,durante,por encima de, sobre,a causa de, debido a,por,vía, pasando por,por, sobre,sobre, acerca de,por, de,de más de,por medio de, a través de,(de) más de,sobrante,superior en;OTHER;1. Die Müllers wohnen direkt über uns. 2. Pass bitte auf, wenn du über die Straße gehst. 3. Fahren Sie über Stuttgart oder über Würzburg? 4. übers Wochenende fahren wir in die Berge. 5. Kinder über zehn Jahre müssen voll bezahlen. 7. Ich suche ein Buch über die deutsche Küche.
um;a,sobre, hacia,tras,en,de,por,alrededor (de),aproximadamente;OTHER;1. Wir treffen uns um 8 Uhr. 2. Die Apotheke ist gleich um die Ecke. 3. Die Benzinpreise sind schon wieder um 3 % gestiegen.
um ... zu;"";OTHER;Was muss ich tun, um Wohngeld zu bekommen?
umgekehrt;invertido,contrario, opuesto,a la inversa,al revés, al contrario;OTHER;Nein, umgekehrt: erst der Vorname, dann der Nachname.
umso;tanto más...;OTHER;Ich mag süßen Tee. Je süßer, umso besser.
unbedingt;absoluto,incondicional,sin falta, a toda costa;OTHER;Ich muss unbedingt mit dir sprechen. 
und;y,e,más,más y más;OTHER;1. Ich habe heute und morgen frei. 2. Ich kaufe ein und mein Mann kocht.
ungefähr;aproximado, aproximativo,aproximadamente, más o menos;OTHER;Wie weit ist es bis zum Bahnhof? Nicht weit, ungefähr zehn Minuten zu Fuß.
unheimlich;tenebroso, inquietante,lúgubre,enorme,muy;OTHER;Die Prüfung war unheimlich schwer.
unten;abajo,en el fondo de, en la parte de abajo de,en el sur;OTHER;1. Wir wohnen im 3. Stock, meine Eltern unten im 1. Stock.2. Sie ist mal kurz nach unten gegangen.
unter;debajo de, bajo,entre,menos de,bajo;OTHER;1. Unter uns wohnt eine Familie mit drei Kindern.2. Die CDs sind im Regal unter dem Fernseher.
unter-;"";OTHER;Mein Pass ist im unteren Regal.
unterwegs;en [oder de] camino,de viaje,en el [oder de] camino,fuera (de casa),en camino;OTHER;1. Warte auf mich. Ich bin unterwegs und komme gleich.2. Unterwegs können wir noch etwas essen.3. Stell dir vor, der Brief war zwei Wochen unterwegs.
ursprünglich;inicial,original,natural,al principio;OTHER;Ursprünglich wollte ich in einem Restaurant arbeiten. Aber dann bin ich Busfahrerin geworden.
verabredet sein;"";OTHER;Tut mir leid, ich habe keine Zeit. Ich bin mit meiner Freundin verabredet.
verdächtig;sospechoso;OTHER;1. Haben Sie etwas Verdächtiges gesehen?2. Die Tür war nicht abgeschlossen. Das ist verdächtig.
verheiratet;"";OTHER;1. Ich bin mit einem Deutschen verheiratet.2. Meine Eltern sind seit 30 Jahren verheiratet.
vernünftig;razonable,sensato,decente,como es debido;OTHER;1. Seien Sie doch vernünftig! 2. Das ist ein ganz vernünftiger Vorschlag.
verpflichtet sein;"";OTHER;Sie sind verpflichtet, den Unfall zu melden.
verrückt;loco,chalado fam;OTHER;1. Bist du verrückt geworden? 2. So eine verrückte Idee.
verschieden;distinto, diferente,variado, diverso,diversos;OTHER;1. Unsere beiden Kinder sind sehr verschieden. 2. Wir haben dieses Kleid in verschiedenen Farben.
verwandt ;emparentado,similar a,afín a;OTHER;Sind Sie mit Frau Meyer verwandt?
viel/viele;"";OTHER;1. Ich habe schon viel gelernt. 2. Ich wünsche Ihnen viel Spaß. 3. Hier regnet es viel. 4. Das ist mir viel zu teuer.
voll;lleno de,ocupado,rebosante de,borracho,regordete, lleno,intenso,sonoro, potente,subido, intenso,entero, completo,completamente, plenamente,con toda (su) fuerza,total;OTHER;1. Die Flasche ist noch ganz voll. 2. Vor den Feiertagen sind die Züge immer sehr voll. 3. Bitte unterschreiben Sie mit Ihrem vollen Namen.
von;de,desde, de, a partir de,por;OTHER;1. Ich komme gerade vom Zahnarzt. 2. Meine Frau kommt gleich von der Arbeit. 3. Emil ist ein Freund von mir. 4. Haben Sie noch eine Zeitung von heute? 5. Von jetzt an müssen wir sparen. 6. Das Büro ist von 13 bis 15 Uhr geschlossen.
vor;delante de,antes de,hace,menos,por delante,sobre,a, ante,adelante;OTHER;1. Ich bin vor einer Woche zurückgekommen. 2. Das Auto steht vor der Tür. 3. Ich konnte vor Schmerzen nicht schlafen. 4. Grüßen Sie alle von mir, vor allem Frau Meier.
voraussichtlich;previsto,probablemente;OTHER;Der Zug hat voraussichtlich 20 Minuten Verspätung.
vorder-;"";OTHER;In den vorderen Reihen sind noch Plätze frei.
vorig-;"";OTHER;Mirko durfte erst vorige Woche aus dem Krankenhaus.
vorläufig;provisional,temporal,provisionalmente,temporalmente,por el momento;OTHER;1. Ich habe noch keine Wohnung. Ich wohne vorläufig bei einem Freund. 2. Das ist ein vorläufiger Bescheid.
vorn/vorne;"";OTHER;1. Bitte vorn beim Fahrer einsteigen! 2. Zwei Kinokarten, bitte. – Wo möchten Sie sitzen, vorne oder hinten? 3. Das war noch nicht ganz richtig. Bitte noch mal von vorne.
vorsichtig;prudente, cuidadoso,con cuidado;OTHER;1. Sei vorsichtig! 2. Bitte fahr vorsichtig, die Straße ist glatt.
wach;despierto,en vela,vivo,espabilado;OTHER;1. Bist du schon lange wach? 2. Ich bin gerade wach geworden.
wahnsinnig;maníaco, demente,loco fam,como una cabra fam,tremendo, enorme,tremendamente, enormemente;OTHER;1. Du fährst viel zu schnell. Bist du wahnsinnig!2. Diese Musik gefällt mir wahnsinnig gut.
wahr;verdadero,verídico,real,auténtico;OTHER;1. Was ich sage, ist wahr. 2. Es ist eine wahre Geschichte. 3. Es ist doch schön hier, nicht wahr?
während;durante,mientras,mientras que;OTHER;Während wir arbeiten, dürfen wir nicht rauchen.
wahrscheinlich;probable,probablemente;OTHER;1. Wahrscheinlich mache ich im Herbst noch einen Deutschkurs.2. Fährst du in den Ferien zu deinen Eltern? – Ich weiß noch nicht. Wahrscheinlich schon.
warm;caliente,caluroso,cálido,que calienta,que abriga,sincero,sentido,homo(sexual);OTHER;1. Hier ist es sehr warm. 2. Abends essen wir oft warm. 3. Du musst dich warm anziehen. 4. Mittags möchte ich gern ein warmes Essen. 5. Für den Winter brauche ich einen warmen Pullover.
warum;por qué,por (lo) que;OTHER;1. Warum besuchst du mich nicht? 2. Ich mag diese Arbeit nicht.– Warum denn nicht?
was;qué,(lo) que,algo;OTHER;1. Was ist das? 2. Was möchten Sie? 3. Wissen Sie, was das ist? 4. Hast du schon (et)was gegessen?
was für ein-;"";OTHER;Ich will mir ein Auto kaufen. – Was denn für eins?
weder ... noch;"";OTHER;Für Urlaub haben wir weder Zeit noch Geld.
weg/weg-;"";OTHER;1. Meine Handtasche ist weg! 2. Den Brief darfst du nicht wegwerfen.
wegen;a causa de, debido a,respecto a,por, a causa de;OTHER;1. Wegen Nebels konnte unser Flugzeug nicht landen. 2. Ich rufe wegen meiner Tochter an.
weich;flexible,tierno,pasado por agua,blando,suave,débil;OTHER;1. Ich möchte zum Frühstück ein weiches Ei. 2. Das Bett im Hotel ist mir zu weich.
weil ;porque,dado que, debido a que;OTHER;Warum kommt dein Vater nicht? – Weil er arbeiten muss.
weiß;blanco;OTHER;Es hat geschneit. Alles ist ganz weiß.
weit;vasto, extenso,amplio,grande,espacioso,ancho,lejano, distante,largo,largo, prolongado,mucho;OTHER;1. Wie weit ist es noch bis München? 2. Zum Bahnhof ist es nicht weit. 3. Wie weit sind Sie mit der Arbeit? 4. Die Jacke ist mir zu weit.
weiter/weiter-;"";OTHER;1. Ich möchte nicht stören. Bitte essen Sie ruhig weiter.2. Haben Sie noch weitere Fragen? 
weltweit;mundial, universal,a escala mundial;OTHER;Unsere Firma produziert für den weltweiten Markt.
wenig/wenige;"";OTHER;1. Essen Sie immer so wenig? 2. Ich habe nur wenig geschlafen. 3. Hier gibt es nur wenige Geschäfte.
wenn;cuando,si,en caso de que +subj;OTHER;Kommst du zu der Party? – Vielleicht, wenn ich nicht arbeiten muss.
wer;quién,quiénes pl,quien, el que,quienes, los que pl,alguien;OTHER;1. Wer ist das? Kennst du die Frau? 2. Wer will die Prüfung machen? 3. Nur wer Eintrittskarten hat darf rein.
wert;"";OTHER;Das Auto ist vielleicht noch 1000 Euro wert.
westlich ;al oeste de;OTHER;Das Dorf liegt westlich von Frankfurt.
wie;¿cómo?,¿qué?,¿de qué manera?,como,que,¡cómo!,¡qué!,¿verdad?,¿o no?,(tal) como,cuando,según,cómo;OTHER;1. Wie heißt du? 2. Wie lange bist du schon hier? 3. Meine Frau ist so alt wie ich. 4. Wie schreibt man das? 5. Wie bitte? 6. Wie gefällt dir unsere Wohnung?
wieder/wieder-;"";OTHER;1. Wann kommst du wieder? 2. Meine Mutter war krank. Jetzt ist sie aber wieder gesund. 3. Mein Bruder kommt schon wieder zu spät. 4. Meine Eltern sind zu Besuch gekommen. Morgen fahren sie wieder zurück.
wie viel/wie viele;"";OTHER;1. Wie viel Geld hast du dabei? 2. Wie viel ist ein Euro hier wert? 3. Wie viele Kinder haben Sie?
willkommen ;bienvenido,oportuno, agradable;OTHER;Herzlich willkommen in Köln.
wirklich;real,verdadero, auténtico,de verdad, de veras;OTHER;1. Du glaubst mir nicht? Es ist aber wirklich so.2. Im Bahnhofsrestaurant isst man wirklich sehr gut.
wo;dónde,donde,cuando, que,ya que,aún cuando,aunque;OTHER;1. Wo waren Sie im Urlaub? 2. Wo wohnen Sie? 3. Wo ist das Ausländeramt?
wohl;bien,a gusto,perfectamente,cerca de, más o menos,a decir verdad, en efecto,probablemente;OTHER;1. Kann ich nach Hause gehen? Ich fühle mich nicht wohl. 2. Wo ist deine Schwester? – Sie wird wohl noch in der Schule sein.
wunderbar;milagroso,maravilloso,fenomenal fam,a las mil maravillas;OTHER;1. Im ganzen Urlaub hatten wir wunderbares Wetter.2. Diese Schokolade schmeckt wunderbar.
wütend;furioso, enfurecido por con/contra,alebrestado Col, Ven;OTHER;1. Warum bist du so wütend? 2. Ich bin wütend auf meinen Bruder. Er hat wieder nicht auf mich gewartet.
ziemlich;bastante,considerable,casi;OTHER;1. Ich bin ziemlich müde. Ich gehe ins Bett.2. Es ist schon ziemlich spät. Wir müssen gehen.3. Ich musste beim Arzt ziemlich lange warten.
zirka/circa ;"";OTHER;Meine Wohnung ist zirka fünf Minuten vom Zentrum entfernt.
zu;a,en,con,para, por,a, contra,(con) respecto a,demasiado,hacia,cerrado;OTHER;1. Ich bringe Sie zum Bahnhof. 2. Wann sind Sie zu Hause? 3. Am besten gehen Sie zu Fuß. 4 Wir fahren im Sommer zu meinen Eltern. 5. Gehen Ihre Kinder schon/noch zur Schule? 6. Das Kleid ist mir zu teuer. 7. Bitte zwanzig Briefmarken zu 55 Cent. 8. Ich trinke zum Essen ein Bier. 9. Unsere Mannschaft hat 2 zu 1 gewonnen. 10. Ich habe vor, mir ein neues Auto zu kaufen. 11. Hast du etwas zu trinken für mich?
zuerst;primero,en primer lugar,al principio,por primera vez;OTHER;1. Wer war zuerst? – Der Herr hier. 2. Zuerst gibt es Mittagessen.Dann könnt ihr Schokolade essen. 3. Zuerst hat mir die Arbeit gar nicht gefallen. Jetzt geht es besser.
zufällig;ocasional,casual,por casualidad,casualmente;OTHER;1. Wir haben uns zufällig am Bahnhof getroffen.2. Hast du zufällig meine Brille gesehen?
zugehen;dirigirse a,llegar,cerrar(se),apresurarse;OTHER;1. Die Tür geht nicht zu. Kannst du mir helfen?2. Ich habe zugenommen. Die Hose geht nicht mehr zu.
zukünftig;futuro,en el futuro, de ahora en adelante;OTHER;Das ist Ihr zukünftiger Chef, Herr Weber.
zusammen/zusammen-;"";OTHER;1. Wir haben als Kinder oft zusammen gespielt.2. Zahlen bitte. – Das macht zusammen 10 Euro 80.
zusätzlich;adicional,suplementario,más;OTHER;Sie müssen in Zukunft eine Stunde zusätzlich arbeiten.
zwischen;entre,en medio de;OTHER;1. Das Regal stellen wir zwischen die beiden Schränke.2. Heidelberg liegt zwischen Frankfurt und Stuttgart.3. Zwischen 8 und 10 Uhr bin ich zu Hause.4. Zwischen Weihnachten und Neujahr bleibt unser Büro geschlossen.
